437,327,781,165,596
516,173,226,539,117
840,48,422,526,829
565,387,166,720,618
835,209,601,406,676
70,47,931,401,961
309,522,146,751,559
437,354,874,79,724
201,347,635,362,194
40,919,247,362,126
929,689,634,229,232
280,842,375,187,751
978,889,416,376,72
548,621,263,806,399
70,135,870,787,593
61,92,416,222,582
423,493,626,887,630
985,198,606,130,944
802,301,40,836,409
278,355,725,366,570
784,516,304,93,521
145,576,992,717,571
713,576,786,665,383
588,485,225,197,349
33,200,716,246,224
763,397,759,976,927
210,137,777,186,987
208,629,432,779,322
990,782,30,223,584
41,192,843,603,815
466,994,693,797,377
19,810,479,450,721
928,357,855,716,438
559,136,458,569,38
283,512,940,104,626
335,135,758,259,198
960,288,844,646,714
171,433,318,14,743
786,839,390,469,122
813,680,651,589,397
352,224,860,92,815
810,752,446,363,356
374,732,522,710,911
487,42,563,807,401
945,530,675,749,348
311,880,266,239,186
370,729,469,320,466
654,258,824,229,304
723,104,722,449,512
270,378,389,799,621
312,16,643,619,900
406,883,571,124,909
165,244,622,669,260
373,368,682,491,7
748,395,701,80,766
501,683,857,466,624
240,932,709,447,96
230,915,756,875,898
758,723,833,529,957
520,957,477,68,932
387,537,613,170,90
47,161,548,110,822
674,350,430,669,233
39,724,127,581,575
270,846,789,681,778
683,621,618,340,385
328,276,226,692,67
476,581,459,788,504
235,957,314,244,637
234,562,623,847,595
232,307,776,328,490
983,62,716,476,297
493,512,47,9,340
528,936,529,942,406
746,592,778,464,697
160,599,98,641,436
159,984,536,778,62
138,163,811,232,583
164,744,311,306,994
588,719,189,949,410
66,910,961,278,596
525,754,495,208,790
310,530,860,929,602
722,786,478,347,623
166,691,472,804,837
511,446,444,329,863
526,917,176,842,774
943,957,289,580,635
671,220,988,274,68
243,236,186,789,35
245,563,288,39,711
236,416,865,458,8
75,311,558,342,901
900,981,712,326,25
291,663,293,849,238
308,677,483,802,138
627,890,536,688,668
540,531,575,198,751
887,351,943,732,388
199,830,736,511,852
712,328,906,117,659
471,653,415,510,182
271,449,341,969,898
827,739,953,409,957
419,518,323,416,907
941,306,846,13,355
97,517,287,236,657
737,714,66,131,516
662,765,213,723,34
177,415,502,7,701
563,678,386,746,719
180,382,49,655,590
867,544,628,199,780
102,61,904,978,169
757,408,935,438,942
680,156,799,453,132
346,132,430,187,963
891,991,185,707,140
199,69,624,983,654
517,813,237,284,225
64,91,335,792,709
134,565,458,544,535
124,34,763,188,613
359,59,902,895,456
705,17,753,751,360
97,264,12,130,225
447,961,535,470,265
475,841,730,905,274
552,988,495,911,250
597,40,768,605,413
212,879,641,465,850
870,69,860,304,550
543,371,426,290,938
292,492,393,86,370
752,202,232,352,283
568,769,233,834,658
110,942,444,735,928
13,234,203,756,944
507,490,972,809,558
407,984,699,774,752
840,272,869,865,128
70,287,691,214,645
900,116,612,728,927
594,382,223,791,917
255,630,863,825,933
958,450,312,662,525
65,868,212,622,886
8,798,55,338,21
469,916,689,637,658
372,556,910,178,771
364,972,51,566,659
369,585,474,126,610
251,84,951,139,741
723,874,882,157,226
260,2,255,541,96
142,870,601,131,269
398,473,457,54,980
656,707,180,78,816
343,335,881,462,820
876,391,955,406,122
504,235,451,974,216
399,303,637,766,447
200,267,429,991,65
949,332,511,347,974
781,564,706,841,572
253,282,275,889,211
793,927,965,680,806
334,565,617,47,56
93,903,508,481,159
900,9,240,933,975
209,522,413,716,981
595,42,759,12,621
127,824,370,447,913
122,917,672,735,220
240,31,818,837,32
813,268,921,940,535
753,558,971,658,589
817,560,3,382,663
786,982,635,812,664
921,904,130,976,110
289,9,951,75,359
430,421,163,753,772
544,321,376,91,119
83,715,956,787,370
749,168,216,786,155
370,568,837,395,820
90,347,781,792,935
409,584,42,942,941
121,423,743,109,540
440,460,953,369,241
739,18,850,70,943
861,733,199,68,792
478,920,990,654,803
528,171,933,770,235
577,964,865,801,901
985,304,95,51,551
626,829,95,780,912
659,406,848,346,407
170,373,703,911,76
142,952,823,723,886
754,619,18,647,61
212,204,430,334,470
541,961,469,442,952
400,147,876,987,432
836,962,396,321,958
3,457,923,981,840
566,108,22,422,436
251,734,353,461,304
157,524,198,244,824
970,518,707,901,964
593,768,276,190,853
421,124,459,497,499
873,587,172,569,330
334,659,103,882,135
526,905,668,172,909
530,645,187,98,57
354,729,204,101,438
176,880,881,231,222
458,827,925,554,43
42,796,133,914,897
612,697,977,931,994
813,42,359,108,957
368,180,984,821,190
164,692,453,230,719
457,817,556,794,337
398,483,378,959,302
517,532,475,275,596
675,148,886,371,98
91,772,203,246,702
235,728,447,524,560
54,210,255,808,561
691,25,346,403,217
916,43,306,933,590
1,491,384,812,474
225,506,651,986,6
114,113,6,336,395
994,245,839,190,192
918,555,957,670,911
517,442,104,736,908
98,781,463,569,321
116,131,930,750,87
627,18,923,232,131
640,140,846,390,755
986,502,636,775,220
512,731,676,442,726
549,831,4,716,92
722,977,131,837,470
15,145,147,987,800
290,84,250,40,20
902,138,476,94,419
993,686,759,180,56
737,927,459,533,898
985,388,662,182,189
55,491,438,393,312
114,110,178,28,413
255,692,865,846,740
38,674,78,39,912
581,896,345,363,776
330,508,664,44,484
930,660,977,891,813
290,913,645,446,273
106,842,948,700,182
597,202,621,80,315
37,537,68,504,2
850,779,109,946,927
221,978,234,37,952
855,325,476,465,489
161,671,453,767,460
965,666,647,632,828
83,998,905,191,220
724,211,101,589,733
212,133,646,763,504
632,667,781,354,8
299,919,228,494,514
751,497,179,995,938
560,237,499,193,122
895,132,519,995,472
544,961,318,577,173
160,494,241,165,377
389,145,652,607,482
180,54,178,953,367
429,224,520,80,87
792,186,660,457,882
689,596,378,980,540
666,944,309,907,181
215,467,891,794,488
298,187,620,838,713
321,840,533,780,740
796,938,870,439,727
42,123,773,779,21
297,119,890,169,600
694,425,131,704,385
409,762,166,588,212
343,231,492,499,860
88,959,520,638,159
737,390,227,154,883
195,530,276,385,161
430,633,110,623,483
603,816,438,15,499
906,313,96,575,805
751,700,906,305,113
233,523,879,641,891
302,279,481,754,186
307,789,255,100,212
937,616,169,908,911
622,384,551,12,349
609,75,100,629,369
576,857,579,14,981
689,492,630,687,75
663,26,856,263,805
834,55,965,473,43
162,921,949,84,713
429,277,913,701,255
286,726,103,782,168
204,107,260,523,234
360,171,363,846,609
775,382,753,43,373
565,183,965,439,46
275,494,455,207,965
616,170,633,672,437
69,631,259,157,272
6,788,305,163,854
630,50,323,378,737
771,159,178,846,192
443,977,176,858,976
519,940,947,206,440
187,598,450,548,261
841,425,206,464,158
985,568,167,203,461
971,603,582,279,781
478,854,594,82,388
974,264,703,971,907
733,817,894,697,843
553,870,25,406,641
270,620,865,923,234
941,640,83,13,988
986,163,805,242,646
374,441,994,967,73
348,138,567,259,720
178,10,817,27,666
658,689,250,256,672
177,372,593,750,882
490,83,342,909,542
206,183,151,254,738
821,896,592,307,103
626,338,734,595,884
137,625,920,447,94
464,785,949,66,659
427,165,947,738,138
958,901,11,975,172
301,450,104,321,288
560,712,787,71,658
337,550,55,779,876
340,906,125,22,410
614,791,679,68,973
437,890,130,176,144
47,167,227,765,470
28,855,597,715,301
358,316,192,338,514
780,147,516,672,641
844,275,20,657,566
169,349,104,775,810
578,780,431,126,198
251,523,471,77,872
50,251,484,413,69
545,466,999,614,728
299,419,529,133,367
616,473,752,506,575
204,294,356,337,323
117,783,635,97,222
947,618,546,605,744
358,135,94,267,646
839,965,715,542,468
290,254,229,486,701
669,711,882,332,769
214,251,952,275,862
228,463,92,667,397
935,65,34,549,700
305,887,185,510,888
228,79,430,340,199
578,667,149,158,845
885,122,283,422,72
280,474,930,723,62
255,485,322,707,731
222,75,944,334,584
5,797,415,310,760
270,744,987,649,609
570,669,101,344,514
29,657,810,76,102
537,547,255,757,317
445,728,673,597,564
719,595,417,333,658
407,666,108,451,615
520,235,647,520,443
918,867,875,788,811
257,80,452,67,270
795,193,825,575,126
370,52,983,629,791
449,640,134,290,342
841,44,723,378,241
329,37,133,819,397
205,342,203,340,187
282,310,392,821,307
613,591,926,447,400
660,536,620,11,577
443,595,66,430,46
143,335,615,761,745
636,979,694,102,775
476,822,227,946,139
337,368,648,805,233
100,970,637,949,948
30,163,626,920,350
676,694,543,36,168
697,756,62,136,652
888,486,411,913,294
102,489,309,76,333
384,1,335,276,489
639,257,496,106,767
798,522,51,514,610
59,682,309,754,721
188,898,932,39,213
520,100,123,485,581
603,378,635,864,297
417,942,599,381,391
982,30,649,459,986
349,440,401,391,843
505,646,28,767,120
252,765,113,798,332
631,547,704,515,47
503,380,133,109,17
952,319,421,404,383
612,995,492,849,431
874,753,278,99,806
465,782,117,769,879
497,54,551,98,362
414,984,260,152,814
920,384,110,943,382
762,154,231,851,116
532,803,107,311,401
19,309,199,269,1000
396,654,909,848,732
848,143,629,637,789
184,170,490,686,851
600,194,932,835,21
897,537,855,436,964
224,555,485,70,560
700,200,586,910,178
91,683,753,745,335
62,943,919,758,984
650,938,647,426,632
634,333,776,233,347
241,177,645,312,21
50,877,257,426,218
205,644,865,756,224
334,218,918,568,498
65,95,567,135,345
218,676,741,392,934
307,416,146,497,567
987,525,219,84,858
138,543,234,376,52
970,289,931,573,148
628,424,80,230,683
403,126,871,214,378
995,857,167,240,43
157,749,427,788,758
380,420,825,94,239
374,644,39,763,330
74,510,206,210,818
794,147,275,436,618
463,363,756,4,241
964,712,566,474,819
660,500,151,895,420
230,894,786,941,75
43,42,507,89,976
978,203,637,531,927
624,356,144,573,382
673,928,428,43,488
119,219,511,184,402
657,553,492,2,503
874,951,274,396,296
220,879,325,205,510
727,409,803,858,712
61,677,255,383,17
174,273,723,95,347
776,746,53,264,203
669,856,799,786,958
574,108,430,948,392
213,782,956,101,620
942,769,653,683,958
963,345,106,338,64
55,499,576,295,933
336,970,15,21,564
828,234,896,515,862
709,294,977,397,678
102,67,476,22,132
839,867,144,492,327
956,870,835,130,60
106,473,192,450,366
568,712,18,371,127
359,350,53,844,941
310,623,750,314,987
650,865,48,728,887
741,92,820,927,910
417,482,99,438,916
678,635,141,39,436
65,618,25,297,498
954,806,242,527,498
57,989,113,615,261
791,720,796,427,573
570,7,554,271,541
973,164,609,650,827
119,110,477,726,945
349,599,368,537,425
89,119,884,224,460
944,741,45,545,81
759,279,886,561,472
252,973,796,456,660
982,399,703,404,298
489,213,713,493,167
540,887,749,830,590
436,839,364,793,713
365,39,520,578,896
714,228,793,898,382
328,267,613,317,46
582,386,729,639,51
964,342,698,635,170
862,28,665,542,266
720,87,798,252,961
265,290,499,264,52
182,299,848,278,431
393,593,28,211,27
368,220,2,832,265
795,642,517,923,170
396,405,754,632,938
742,179,547,193,325
961,450,648,556,683
815,940,141,384,342
929,925,532,368,737
103,241,160,490,352
873,770,35,684,199
581,348,850,34,181
218,765,959,329,118
241,50,951,218,128
568,514,214,512,706
432,651,340,188,257
515,813,214,673,75
389,604,829,182,626
130,368,46,693,597
446,636,775,501,229
543,965,105,496,98
37,838,575,456,370
374,268,301,733,440
857,744,360,551,852
270,541,55,366,526
364,346,849,349,703
927,846,401,493,959
557,813,702,987,867
356,279,149,657,796
157,308,340,694,920
399,226,581,504,244
310,250,878,795,869
982,160,621,421,700
217,222,500,353,743
706,194,866,292,309
959,677,702,309,27
252,408,890,563,896
577,246,684,501,196
208,731,846,408,926
280,506,896,510,504
78,846,722,551,581
334,534,202,960,904
849,890,216,550,703
548,289,872,845,676
291,36,110,207,914
364,691,157,418,855
500,414,983,96,630
396,720,479,176,378
700,50,664,259,497
849,836,977,808,321
965,360,454,451,871
822,841,800,90,525
526,320,382,759,931
774,447,174,782,262
853,292,487,409,269
729,454,674,75,591
168,427,234,107,40
143,651,611,303,304
338,247,344,20,734
571,673,404,977,560
337,879,996,877,461
215,801,952,197,965
32,522,742,749,707
892,848,795,335,921
192,977,184,180,93
334,576,812,632,850
125,794,690,627,26
594,985,205,878,855
804,455,394,880,167
243,5,285,13,68
637,283,123,438,400
448,290,623,310,447
435,70,404,321,669
798,59,724,455,662
358,167,494,918,297
306,662,640,974,68
70,808,803,497,185
359,341,679,662,126
276,671,873,178,515
249,734,232,735,561
228,737,265,803,966
965,97,921,207,329
964,670,987,770,237
666,577,834,918,261
62,356,900,931,412
504,766,231,298,130
210,802,934,494,204
645,558,630,649,108
394,224,142,878,155
473,52,990,199,995
591,963,189,292,855
701,107,278,992,992
33,581,259,213,322
918,229,955,260,453
337,509,249,88,853
382,259,455,18,594
658,958,245,609,178
949,761,997,124,219
808,500,832,918,563
215,987,166,972,947
73,157,22,483,355
727,150,79,971,345
757,81,62,739,92
683,170,232,134,412
808,864,344,597,555
481,476,289,679,248
591,910,545,228,787
151,167,849,760,136
189,500,689,776,278
427,148,834,237,312
197,797,448,573,190
92,721,402,58,884
777,107,89,787,678
748,213,919,469,786
22,260,855,102,991
752,720,389,349,728
907,610,787,207,204
58,867,960,726,741
798,14,770,279,861
145,191,101,444,658
309,486,233,407,287
451,932,747,617,185
461,141,96,941,498
755,630,268,584,151
16,828,125,362,592
672,919,494,228,71
219,708,221,391,781
288,988,526,55,54
553,654,870,588,849
368,605,469,206,874
79,667,633,776,206
309,434,52,349,578
209,256,851,626,405
883,805,860,985,3
973,23,104,293,162
416,454,37,62,871
945,445,234,999,575
636,690,856,685,568
252,79,230,422,684
581,372,543,473,167
986,368,348,444,819
982,494,851,748,325
398,705,829,984,138
221,966,601,210,890
656,61,978,15,659
699,347,413,97,583
367,699,328,704,178
634,29,659,66,676
813,736,685,83,536
279,293,793,648,824
486,255,275,931,712
712,58,799,759,877
948,190,259,213,998
36,776,494,545,215
484,322,399,525,661
657,231,940,752,644
622,756,943,840,117
696,88,829,855,774
997,362,354,465,772
725,17,111,962,187
560,616,501,419,863
342,50,395,846,303
753,363,779,396,647
946,463,536,43,757
198,549,949,51,581
227,686,161,942,723
305,773,807,797,2
749,383,996,40,829
82,146,163,859,31
836,721,611,712,754
14,669,2,744,394
378,903,496,583,326
101,921,116,228,417
723,940,175,579,229
796,372,600,914,62
84,689,969,937,424
967,435,535,794,788
783,821,543,637,615
431,832,576,181,193
763,906,677,752,324
911,809,133,27,181
737,615,707,813,56
273,408,122,676,955
198,48,527,819,495
23,280,92,257,628
883,972,622,764,828
564,463,705,925,409
925,691,960,952,697
680,581,750,145,885
118,299,721,227,498
913,942,537,983,261
789,301,616,696,38
55,948,429,922,183
252,187,741,42,562
431,953,117,920,923
520,248,561,728,626
201,222,619,317,872
955,297,633,824,343
9,283,819,179,573
12,184,202,883,539
44,242,300,832,220
961,557,35,603,914
49,878,947,165,691
475,212,709,709,530
152,1,725,703,139
56,372,355,228,353
164,380,429,527,329
757,664,410,569,549
598,606,259,443,151
469,479,893,5,984
210,724,57,779,595
963,82,297,257,761
564,20,426,186,126
559,759,681,187,444
830,751,130,48,524
430,206,892,215,946
496,558,156,115,892
644,168,538,794,641
484,269,773,695,455
186,721,961,96,3
524,167,476,558,511
200,55,847,625,670
22,76,720,6,346
303,46,535,30,524
531,476,473,898,600
538,755,213,949,221
84,900,797,425,747
369,24,797,942,321
323,948,106,321,499
833,820,791,117,912
870,649,187,236,906
21,574,146,611,712
883,251,712,968,725
923,66,119,670,192
861,897,983,231,478
25,885,248,23,400
460,554,666,163,317
414,626,416,769,310
173,503,804,995,40
833,657,241,221,619
955,745,982,573,462
700,866,867,290,730
183,64,962,350,201
426,73,301,929,494
170,475,164,223,819
34,835,503,809,442
831,277,541,2,149
417,259,526,403,773
783,750,267,539,536
621,254,932,196,172
311,829,265,225,777
661,465,27,149,669
191,124,325,422,593
115,859,352,308,346
518,82,727,781,301
919,734,660,940,17
938,639,410,590,683
517,966,313,165,710
24,332,350,325,339
482,812,564,248,816
589,967,484,495,108
636,744,689,321,983
526,474,84,964,619
367,917,657,691,661
503,139,858,289,919
949,183,782,189,911
639,927,771,987,927
747,697,738,148,380
94,1,55,140,720
673,2,386,389,812
842,600,662,389,19
194,53,526,241,693
180,890,737,808,823
550,94,475,651,405
239,596,306,125,742
845,879,283,606,217
501,8,961,373,316
769,484,661,794,750
855,76,222,895,127
418,438,959,941,391
607,555,229,570,508
164,220,483,160,121
974,548,721,150,415
920,564,175,473,750
486,629,679,461,832
740,598,464,874,155
929,718,730,733,781
572,840,495,908,353
61,20,499,195,819
83,198,178,100,517
282,837,365,63,471
965,718,695,888,894
494,907,389,395,319
754,430,181,312,221
7,759,36,629,918
165,329,755,438,218
414,310,898,106,832
558,287,431,383,16
532,114,944,818,326
387,547,891,516,11
926,918,90,712,585
105,176,789,423,732
9,488,701,569,193
949,164,498,681,618
462,558,883,824,891
337,864,593,251,888
645,897,215,333,484
676,924,245,287,868
245,404,394,681,551
384,390,196,672,444
103,932,56,18,633
956,986,199,468,454
964,383,360,603,338
829,671,429,827,355
742,970,163,116,920
446,675,665,8,635
928,925,329,108,625
407,937,246,958,131
227,994,752,348,833
243,995,840,846,970
802,359,811,292,520
579,33,603,79,119
27,590,100,923,56
538,502,649,577,285
584,396,667,731,732
94,658,30,252,501
361,899,206,590,338
347,127,27,263,696
620,777,499,914,915
921,382,63,373,716
31,682,363,544,937
930,138,139,166,26
450,596,917,160,566
840,805,409,566,97
673,722,592,112,661
489,603,94,527,453
679,884,623,754,623
949,785,332,251,370
123,696,663,787,954
142,335,854,549,750
908,316,691,559,643
558,513,956,910,427
847,253,93,245,622
553,20,58,52,75
269,878,129,562,286
394,966,898,547,734
525,548,629,416,110
736,374,542,644,205
250,839,116,625,761
466,853,132,755,539
728,579,508,16,605
186,712,557,860,660
621,573,952,762,875
956,119,139,506,112
336,582,723,826,808
888,774,796,485,220
480,708,617,15,724
82,945,545,813,857
989,586,108,194,610
738,456,584,928,330
285,769,857,219,206
178,274,631,854,460
33,213,928,868,348
489,33,353,571,866
675,566,471,43,264
660,560,563,508,785
546,711,949,474,676
74,575,772,360,819
760,794,494,425,817
669,871,491,645,139
791,569,682,594,396
10,944,864,272,711
63,582,116,254,498
32,742,790,664,671
800,124,54,905,536
29,383,947,894,165
59,942,696,953,370
724,379,415,845,663
712,436,543,141,537
796,563,317,207,648
73,194,81,890,835
281,449,990,281,72
236,33,603,62,68
563,627,871,776,176
198,976,434,500,311
665,100,355,22,128
779,565,409,596,382
718,12,219,506,176
797,216,717,525,733
279,84,715,554,415
406,996,962,345,823
749,956,347,159,30
964,957,291,426,687
990,81,898,289,281
727,989,757,477,952
48,784,36,469,233
8,550,630,917,606
62,674,20,277,828
728,186,611,686,238
915,549,261,232,721
66,383,644,730,941
102,530,924,937,11
285,147,911,593,883
758,806,754,824,487
883,361,918,274,114
86,133,730,173,9
520,904,912,893,571
893,187,206,932,499
613,231,42,320,39
427,976,697,876,115
237,176,972,248,510
399,62,414,587,462
851,155,321,347,267
387,288,681,85,836
406,251,400,456,190
522,410,703,244,589
105,651,11,108,121
68,785,343,259,216
259,779,959,609,386
143,111,365,376,724
553,734,640,275,818
426,56,502,717,980
869,405,999,205,435
551,548,30,367,707
413,622,172,178,336
853,779,438,87,904
775,57,439,861,399
282,210,343,344,574
795,488,853,312,644
994,701,146,987,599
926,246,802,553,44
145,784,549,840,730
337,269,549,742,77
763,180,673,503,680
713,790,150,412,172
230,939,14,340,102
398,54,798,773,289
963,580,86,657,982
118,138,479,724,923
481,930,737,15,592
963,824,66,395,131
388,244,34,202,502
927,818,81,123,470
231,214,333,705,984
673,630,639,732,802
843,17,763,921,364
70,483,529,733,557
82,272,843,457,160
120,510,585,63,468
542,620,345,246,92
641,431,755,396,856
464,345,327,493,851
580,956,157,43,610
284,378,202,474,500
10,79,927,234,438
239,441,10,4,408
600,344,927,7,48
588,16,559,654,943
765,866,863,736,266
7,696,108,288,706
936,138,352,728,446
146,406,549,809,222
542,257,434,911,338
296,117,973,418,604
377,162,584,942,389
554,954,637,876,462
387,630,201,597,511
330,816,497,617,77
676,87,624,670,488
427,407,395,149,420
343,850,839,971,311
818,279,620,951,913
119,809,998,671,403
836,573,417,922,726
772,476,434,147,866
671,651,109,112,433
625,493,113,461,648
138,422,27,490,509
594,374,745,522,710
906,776,236,174,484
945,936,908,233,881
965,142,827,10,101
718,477,183,479,678
147,992,521,674,887
800,609,495,471,122
320,521,836,699,729
949,800,565,13,98
582,191,858,733,241
627,458,842,384,497
850,718,174,669,651
907,997,523,256,400
321,638,780,261,168
353,491,428,388,759
120,248,650,384,289
667,95,835,627,130
921,166,120,801,125
845,387,215,117,623
147,237,846,146,240
320,118,490,595,843
310,328,622,836,806
762,598,840,443,558
215,620,520,562,704
604,577,229,628,371
343,202,10,309,759
660,530,488,586,299
940,540,149,773,36
547,898,402,794,824
957,916,638,352,271
411,802,636,660,337
18,270,700,759,503
256,976,974,307,888
637,358,942,539,572
733,331,703,314,693
653,600,176,748,346
879,583,886,595,289
980,558,982,912,221
18,977,758,227,561
784,458,216,190,980
63,470,647,553,220
285,468,201,116,96
974,62,204,429,604
371,568,204,493,355
437,426,103,704,30
488,207,967,816,510
224,325,853,107,607
269,657,661,618,143
230,421,719,22,344
31,385,352,131,387
446,183,328,772,824
599,243,912,557,161
51,123,987,811,220
209,865,152,374,362
466,603,44,980,30
791,287,118,321,296
389,43,954,992,828
475,391,935,924,675
577,842,219,564,941
930,117,234,7,718
238,468,110,80,731
180,986,760,566,596
713,967,215,377,173
602,275,681,40,697
966,416,546,672,519
354,598,88,695,709
569,822,816,75,596
333,62,351,110,282
169,75,82,794,881
332,944,802,176,263
265,102,422,705,16
317,594,889,653,386
689,284,240,543,644
164,463,628,599,140
22,480,242,133,629
5,279,135,404,102
262,404,353,141,974
706,856,2,3,907
113,535,185,382,656
157,80,88,391,6
764,212,383,722,668
993,148,347,833,314
891,586,451,981,314
130,496,756,261,521
883,809,754,62,608
922,959,130,947,562
969,262,69,406,378
784,958,46,385,710
103,426,410,806,874
426,268,800,708,980
663,796,664,159,994
169,50,805,703,775
782,109,803,606,298
268,401,699,875,775
122,853,85,502,610
559,105,272,623,25
494,355,115,748,632
892,319,20,807,187
928,121,969,612,948
354,1000,982,486,684
342,903,895,796,383
184,783,679,74,532
562,155,20,559,399
327,327,390,815,770
303,433,171,784,781
170,682,466,423,300
267,685,832,563,281
889,474,548,69,880
221,558,153,922,675
899,464,524,812,986
890,559,344,376,603
736,310,470,1000,88
99,930,997,519,277
810,490,57,1,504
818,275,730,948,321
273,368,695,42,119
573,419,985,173,516
192,812,128,655,694
645,630,415,137,43
274,161,27,664,320
583,62,667,352,289
57,816,34,965,77
525,710,714,571,46
151,832,958,699,52
920,539,238,954,297
918,707,653,853,85
20,899,134,930,144
831,460,160,489,646
130,517,367,710,473
141,915,694,596,795
389,341,854,768,258
383,529,858,698,731
187,22,642,509,586
611,628,710,588,693
73,134,641,979,506
828,427,567,578,769
384,172,582,649,402
185,490,192,680,151
426,711,697,931,691
396,706,953,514,717
916,902,962,414,397
