271,906,984,194,890
733,725,869,379,227
91,902,608,550,23
913,423,185,936,891
93,170,495,152,860
45,341,512,666,276
236,797,993,832,163
89,315,882,755,849
663,878,349,235,33
280,991,842,884,544
341,748,796,169,158
491,244,836,309,645
996,127,786,694,97
886,498,531,736,168
457,34,444,569,423
607,629,950,734,852
694,2,660,786,316
559,497,705,671,294
899,214,84,496,170
506,501,303,455,347
568,816,273,352,697
427,726,105,720,216
205,840,451,40,619
397,503,89,294,980
911,466,792,835,198
959,86,40,256,776
881,192,963,710,37
199,904,103,498,595
207,932,552,337,687
138,310,195,548,901
845,919,114,785,17
95,426,214,370,289
286,602,407,903,420
977,876,44,19,220
952,92,724,188,188
348,440,799,639,788
797,956,947,201,159
874,905,566,132,343
756,25,326,791,844
593,974,302,899,833
662,457,182,512,359
668,123,533,380,767
557,15,659,874,821
655,894,649,922,182
101,76,91,22,892
177,687,466,149,650
929,160,645,389,59
679,499,186,437,335
5,787,369,888,38
150,279,138,263,889
108,96,985,223,510
638,340,208,732,639
122,449,119,845,441
905,426,295,470,595
647,766,263,86,807
657,648,305,215,641
64,140,996,104,975
999,26,164,990,545
184,545,115,542,49
530,119,712,327,258
860,50,56,693,646
272,245,366,874,179
832,180,350,574,977
69,186,682,191,975
264,953,218,384,483
290,657,252,438,997
949,920,68,509,588
15,984,976,729,976
242,156,79,874,208
586,507,163,229,999
651,622,45,325,861
438,430,850,865,919
145,468,532,194,855
20,676,999,581,528
659,562,51,354,736
317,953,22,557,569
380,305,923,938,368
579,43,402,839,221
575,960,795,90,497
152,34,55,726,604
913,299,522,364,252
429,34,341,734,712
559,917,925,197,500
896,550,449,472,406
829,200,188,143,505
813,84,36,755,640
540,348,571,799,629
874,617,822,751,951
906,422,934,855,438
223,824,921,557,716
587,263,570,911,14
836,401,248,685,44
68,24,634,344,737
407,135,358,467,827
266,770,894,720,748
726,750,827,419,105
16,699,471,894,263
379,594,583,561,28
715,943,936,379,33
959,764,643,587,830
859,593,784,485,308
492,573,696,522,377
331,152,354,981,592
157,593,678,573,661
747,172,655,341,778
908,789,190,390,914
472,986,664,339,975
84,921,367,54,99
259,85,631,272,176
732,69,743,140,802
669,201,122,654,375
223,135,375,53,974
652,146,451,244,779
718,729,447,671,789
111,84,562,910,596
583,519,153,149,489
159,167,391,28,168
118,272,341,259,192
532,688,807,105,906
517,452,432,457,502
157,711,314,671,469
927,600,53,960,678
134,308,108,996,450
112,615,249,172,112
388,136,395,870,64
978,780,22,735,823
893,517,122,802,964
516,963,356,929,956
413,81,930,803,310
8,293,789,882,303
369,914,889,495,278
582,445,31,509,18
604,479,713,888,548
622,254,548,479,772
93,309,185,24,244
343,683,572,999,114
919,218,652,624,326
734,243,596,83,538
271,716,193,864,595
749,514,969,6,947
787,409,116,669,831
675,996,272,810,213
478,46,509,858,842
409,804,457,146,902
161,353,704,220,79
547,882,425,894,114
548,540,596,720,487
196,193,973,666,135
140,541,264,936,881
172,653,168,483,724
611,284,992,238,273
246,64,990,971,786
888,803,450,983,799
330,91,811,739,197
288,545,967,560,989
15,89,66,58,772
770,637,856,175,735
890,914,154,12,200
102,683,852,288,403
519,422,424,381,61
689,12,322,571,39
70,893,472,955,671
389,909,439,63,582
378,88,261,542,857
890,839,915,671,486
131,559,17,72,868
231,710,351,29,223
345,710,986,91,786
992,658,654,208,854
293,990,62,94,219
418,864,295,950,458
51,252,670,20,210
283,739,190,526,862
594,66,242,220,690
58,482,968,960,944
421,61,352,740,37
408,89,333,485,699
705,604,744,618,867
634,220,86,803,429
424,944,92,55,846
938,302,417,636,742
162,196,463,200,571
24,415,647,664,477
88,615,112,752,292
606,797,821,981,396
172,149,746,591,565
91,934,694,334,770
540,227,511,237,575
786,837,330,742,280
210,399,435,243,150
118,942,273,398,126
348,163,889,744,345
78,244,684,32,398
116,809,588,768,483
351,642,451,77,15
143,968,732,774,8
844,598,121,724,45
685,509,683,205,562
802,567,791,620,414
748,903,417,789,389
755,988,450,55,625
362,925,104,306,945
190,72,547,381,970
748,72,227,615,388
648,98,766,871,625
549,933,471,56,774
891,618,973,963,275
756,860,491,625,794
668,150,105,711,296
880,71,431,748,544
962,710,957,59,89
781,156,712,733,132
395,778,373,932,952
384,798,911,283,635
287,272,156,352,639
740,801,722,40,841
761,790,160,362,730
978,904,71,296,895
557,257,119,967,586
662,40,12,27,853
303,963,787,40,478
558,845,918,439,789
559,114,823,340,230
928,396,866,374,704
8,829,374,189,640
22,559,584,636,495
118,82,899,764,93
855,31,613,51,244
16,235,420,11,45
560,850,998,595,203
107,478,605,869,748
709,549,772,310,260
752,384,39,691,249
744,51,183,60,55
969,959,243,848,1
765,423,401,235,496
340,761,81,694,172
90,143,423,235,814
814,56,57,260,381
931,937,202,233,65
368,92,940,755,592
561,642,118,409,165
59,111,198,904,795
865,80,492,652,321
432,434,453,120,729
143,809,117,650,576
615,543,436,152,151
184,494,965,897,536
105,47,329,820,560
271,614,645,399,563
887,46,866,488,615
333,507,900,347,83
489,820,367,257,878
769,738,70,922,700
929,351,260,750,116
427,511,335,868,548
695,762,713,386,19
127,719,855,98,542
760,314,568,423,826
110,228,313,239,510
649,636,733,627,795
133,185,499,207,760
994,931,234,700,31
596,854,999,144,530
66,633,858,864,541
318,77,432,796,144
481,948,292,404,167
896,256,666,354,50
635,951,415,854,183
277,324,921,46,961
227,430,201,9,974
561,497,40,598,610
42,122,476,463,902
66,156,40,443,485
523,844,680,588,445
973,325,294,176,242
717,595,258,677,432
249,450,996,93,906
355,28,161,672,292
375,339,664,578,621
494,66,444,733,189
474,494,377,712,619
822,451,695,163,274
228,946,774,825,683
555,432,250,271,606
899,705,345,961,442
260,943,689,455,88
729,98,849,390,224
965,751,712,123,734
577,492,163,709,103
876,644,249,469,864
223,969,946,15,912
376,325,311,479,807
669,807,281,357,461
753,105,12,343,919
599,578,391,381,263
929,139,657,200,332
273,148,943,696,715
538,370,288,709,550
278,114,704,964,839
359,336,298,764,813
100,331,744,651,154
329,575,826,793,447
371,862,863,985,838
499,811,363,426,607
96,42,583,676,118
338,356,521,44,905
724,173,42,330,656
637,496,725,760,493
261,411,823,378,631
353,106,865,243,848
966,223,336,76,53
430,948,958,620,932
458,845,481,431,923
862,471,619,87,221
485,787,481,421,692
949,665,748,145,934
340,948,568,239,854
752,329,991,922,675
678,129,547,585,936
847,9,49,380,786
430,63,656,901,251
375,701,13,31,954
593,33,119,908,291
500,752,958,798,901
558,180,84,562,848
602,929,887,272,518
972,552,361,987,720
700,732,396,53,818
527,400,921,532,416
674,548,6,902,689
71,103,227,250,937
99,848,440,209,299
215,51,232,135,247
419,664,223,333,304
619,464,817,726,81
426,599,442,272,826
601,118,575,167,840
575,632,632,655,55
744,607,604,230,533
101,613,817,817,177
125,479,328,735,889
128,343,512,922,526
108,710,271,726,699
6,997,38,768,217
623,693,466,768,319
823,372,925,831,13
496,26,579,785,133
654,487,73,565,931
163,600,891,684,81
558,772,171,664,257
650,995,380,222,102
437,122,705,706,357
859,383,713,191,188
606,550,964,312,332
995,675,102,487,546
979,130,27,681,687
958,209,702,571,635
186,918,146,752,32
71,708,10,712,567
570,849,69,775,979
834,554,995,507,590
209,287,866,82,441
201,518,708,407,609
507,434,477,217,200
79,246,658,118,963
183,302,389,818,342
861,60,484,794,95
553,43,936,917,661
740,347,560,259,987
253,936,41,216,175
915,922,423,998,704
981,863,466,894,995
646,871,77,654,840
501,249,430,185,334
138,233,343,650,466
727,947,511,399,415
912,578,676,130,328
552,246,927,418,507
332,978,839,8,27
907,567,450,885,59
186,483,72,224,786
242,892,869,583,771
11,416,320,875,980
112,375,98,479,317
79,152,214,211,704
289,17,907,151,703
410,488,783,923,957
700,661,387,103,408
739,419,78,927,438
512,212,819,902,327
580,870,892,675,414
749,609,353,32,205
541,154,182,802,329
215,290,363,414,646
289,213,179,808,565
503,490,780,698,816
18,299,47,726,534
608,180,312,306,442
256,120,507,128,348
873,816,272,574,236
632,205,397,385,129
259,918,975,650,198
845,980,754,996,851
814,819,612,474,154
637,136,253,526,347
239,900,240,593,977
79,129,319,222,524
764,62,635,791,422
690,904,578,62,380
717,316,881,114,112
5,469,808,81,389
76,433,997,109,812
819,959,711,191,712
956,537,587,786,879
834,71,239,363,148
462,206,124,921,86
888,935,25,322,13
333,597,996,539,748
827,303,896,832,674
694,376,50,918,9
673,199,975,237,939
95,184,685,761,839
984,439,676,324,902
768,843,234,581,650
169,168,968,746,638
591,555,641,548,40
147,527,365,410,658
889,772,461,711,533
488,214,994,36,226
851,769,82,296,873
580,690,551,897,440
210,159,864,541,148
332,873,79,339,163
154,863,47,273,954
488,540,882,276,427
502,416,141,316,294
987,56,984,354,827
746,328,203,415,841
738,79,91,367,801
559,865,460,447,499
792,512,133,350,771
399,223,416,145,310
163,869,838,241,854
819,727,945,202,651
755,988,369,376,231
614,994,475,313,375
19,867,669,4,583
749,488,820,189,983
88,69,264,259,543
395,919,715,225,874
16,789,626,534,807
456,366,937,774,8
994,100,279,384,946
217,648,883,295,264
69,563,435,496,433
815,978,336,224,617
379,940,599,612,260
447,246,711,264,663
189,264,601,476,600
298,907,22,472,926
158,391,246,952,100
277,321,637,24,921
893,94,788,611,92
553,123,902,53,380
110,716,72,439,699
906,734,835,247,610
236,773,530,766,728
871,612,557,729,245
304,951,666,23,318
18,659,53,383,1000
461,353,991,630,452
970,998,659,856,472
58,17,466,277,883
982,118,993,841,613
75,128,929,604,906
446,366,802,859,942
214,743,914,298,477
510,511,851,326,509
635,779,620,824,384
598,997,634,579,582
110,878,737,866,656
389,263,654,670,307
39,195,787,962,674
935,389,963,2,104
726,69,315,296,382
564,854,37,576,913
729,664,785,435,494
387,485,830,729,771
807,428,301,398,252
908,569,861,647,710
188,834,873,303,50
349,448,73,495,914
745,390,431,824,463
574,54,799,37,328
741,796,452,360,527
960,12,909,3,804
134,177,937,677,444
861,84,442,865,241
257,8,160,619,770
381,487,57,331,237
193,409,271,168,570
325,565,577,488,889
431,537,332,477,37
444,880,988,348,990
270,146,336,791,577
669,109,881,948,184
518,781,10,618,442
132,683,526,734,977
381,835,13,273,714
386,34,899,778,898
639,764,599,32,410
803,933,283,443,14
351,325,392,673,397
104,959,84,10,960
794,340,322,71,766
421,897,657,284,463
887,461,348,179,197
557,291,741,451,228
560,321,193,24,318
488,984,347,119,869
778,258,221,792,325
214,681,533,889,556
109,822,4,398,988
206,956,314,872,601
180,119,507,919,834
997,453,546,469,755
856,503,556,237,131
267,707,972,687,67
520,37,582,158,477
627,460,639,914,717
682,210,154,750,552
180,774,133,668,138
128,479,130,376,284
62,397,603,711,350
620,859,762,312,801
195,971,661,668,694
491,895,877,759,42
695,208,473,996,3
766,826,256,58,567
567,288,861,938,664
690,931,571,506,478
282,110,789,962,106
58,624,236,665,602
26,356,696,508,52
994,786,253,705,71
845,896,69,160,186
288,162,730,793,125
688,502,309,855,363
895,842,273,593,33
394,358,69,623,69
772,399,41,941,856
275,600,492,780,13
144,372,225,660,721
910,376,982,689,146
376,146,384,143,433
748,700,394,485,205
463,378,542,442,471
868,246,151,835,946
714,335,36,919,424
958,603,545,805,424
462,72,527,188,923
667,831,792,720,271
975,541,160,393,937
998,504,178,761,150
39,525,689,782,680
929,778,727,856,424
682,906,77,125,784
75,71,37,526,761
992,642,412,607,419
848,185,179,492,552
767,651,960,143,997
755,940,861,823,272
779,532,356,290,769
195,220,303,31,865
729,549,735,672,184
800,67,480,612,486
126,802,584,666,642
475,726,650,429,955
734,953,745,304,37
378,832,87,119,231
723,964,958,283,651
401,104,323,322,965
100,547,67,63,273
544,301,916,110,560
518,595,948,252,228
290,706,924,779,734
152,904,955,119,197
580,922,110,834,296
63,970,277,752,479
528,276,28,513,683
372,203,10,89,479
137,439,543,164,792
216,684,482,702,345
723,644,184,656,809
121,666,451,766,868
173,939,946,729,771
414,802,837,181,575
377,943,522,682,934
194,312,335,576,441
450,528,160,693,616
759,383,956,608,737
808,681,759,878,460
85,718,798,714,625
241,541,753,475,799
744,284,780,493,279
648,195,204,624,701
505,423,525,432,677
691,388,730,328,24
608,464,526,371,977
961,589,577,363,426
907,36,501,313,341
874,755,850,594,867
261,505,200,691,672
710,75,246,635,288
764,967,643,155,332
378,920,68,361,73
714,282,36,499,915
386,209,38,236,277
881,54,5,442,63
103,935,719,675,25
232,662,713,819,766
92,820,266,584,257
195,380,987,645,510
851,669,414,277,872
700,259,838,312,593
508,558,770,153,876
493,677,794,558,258
723,60,124,74,508
568,449,585,885,649
866,538,574,384,298
5,561,880,610,427
533,687,390,578,549
342,867,147,464,154
242,471,637,436,932
606,97,764,215,162
392,686,342,577,485
341,516,844,441,703
844,373,870,903,177
859,847,926,793,543
631,393,255,204,64
244,535,926,889,735
837,338,378,229,573
270,971,493,462,368
674,225,639,429,44
795,713,957,426,24
433,964,391,346,235
787,288,658,921,803
400,653,842,686,161
890,670,447,563,103
786,287,637,70,260
61,59,12,266,594
536,767,179,240,252
558,15,929,496,75
713,792,369,941,301
324,23,559,11,270
757,455,593,737,957
372,189,972,550,926
130,702,332,287,124
624,519,638,756,955
525,336,989,248,900
877,431,870,440,390
941,590,171,237,948
361,702,786,590,930
151,602,460,945,111
983,572,765,524,668
214,897,672,270,484
891,786,576,464,182
60,858,950,825,314
204,391,51,920,202
906,535,866,207,105
730,200,896,120,723
322,607,930,319,513
361,762,842,357,931
321,718,338,27,108
587,40,536,214,979
582,491,532,686,407
187,520,634,643,678
569,561,361,987,930
738,768,20,159,558
37,351,923,669,408
199,475,221,352,660
323,872,558,112,262
443,613,198,638,192
47,862,492,979,78
909,415,429,632,590
437,337,765,240,750
58,153,936,808,872
205,737,208,656,116
856,902,20,46,800
967,525,930,745,762
527,401,408,579,976
828,745,298,89,625
766,636,366,976,959
25,679,540,523,702
371,967,681,470,909
91,469,412,340,746
545,863,199,822,360
146,669,794,499,697
677,81,456,736,876
230,747,530,989,753
411,269,544,317,423
942,142,26,209,700
164,962,483,769,823
507,396,930,391,313
526,685,714,617,267
865,746,884,267,443
705,914,750,854,519
149,262,123,628,975
172,420,260,312,483
509,131,62,149,81
825,509,592,117,129
151,804,927,672,160
907,395,868,658,32
383,403,665,642,118
171,403,141,745,170
565,471,422,998,750
778,104,611,723,666
860,61,286,583,644
407,651,894,979,106
523,731,159,831,992
369,893,793,943,369
696,353,419,165,320
468,530,232,35,871
934,665,721,843,471
514,366,600,818,355
573,389,651,354,802
326,303,334,981,93
350,86,865,527,737
127,674,897,51,593
482,553,486,193,836
182,448,323,201,993
437,354,946,800,41
563,901,754,356,516
65,639,224,264,669
37,165,425,409,8
252,28,645,623,142
515,17,694,232,286
965,568,718,154,108
846,159,226,675,874
450,810,245,176,333
491,735,727,350,27
610,156,894,389,632
652,873,913,797,121
373,690,263,574,482
627,253,245,158,66
22,985,226,956,355
27,516,519,393,271
674,793,524,885,10
320,435,347,31,849
56,840,910,715,892
910,44,189,342,336
586,737,296,715,953
26,834,989,686,813
221,889,900,316,66
797,620,908,785,528
90,744,308,585,539
901,378,446,981,444
404,927,90,642,680
898,724,488,189,624
747,15,913,484,538
217,389,980,268,317
728,277,339,748,538
233,827,51,875,527
527,32,119,888,981
874,608,247,914,570
570,336,870,997,635
108,868,929,757,463
194,39,803,996,322
474,486,288,327,640
315,786,601,895,370
365,127,711,120,51
907,8,27,379,159
938,618,240,201,570
773,428,460,394,847
575,377,711,588,316
75,859,826,147,879
477,185,137,206,379
563,24,248,845,344
121,562,948,87,165
654,214,95,960,82
928,524,368,626,115
612,189,594,406,741
563,676,401,760,530
537,776,973,652,594
636,222,688,836,897
260,975,404,472,885
95,744,711,17,468
707,208,750,879,654
805,130,223,257,190
498,436,388,285,436
919,241,902,921,997
577,333,899,372,531
599,956,241,631,9
62,725,833,826,510
688,875,384,526,720
554,239,33,462,273
249,837,851,199,885
898,76,94,839,909
909,597,390,507,560
415,449,259,669,422
435,914,881,1000,494
460,125,677,222,388
901,108,817,73,267
587,432,154,471,983
302,721,142,824,284
947,251,295,123,64
708,587,735,923,980
997,922,746,552,293
901,599,601,814,267
431,378,899,449,209
362,984,49,686,528
793,212,983,263,509
197,474,256,718,700
503,381,743,16,56
14,535,778,845,286
239,137,857,726,263
821,876,599,643,460
399,393,688,59,714
918,113,640,354,189
68,30,373,858,838
700,682,761,256,670
672,919,567,382,170
413,180,411,86,165
996,840,491,479,273
180,79,1000,799,744
27,6,530,231,414
280,635,414,456,335
620,320,209,601,519
596,44,565,119,103
386,650,309,305,578
630,873,27,747,983
295,490,253,610,920
974,422,686,38,39
989,262,749,945,974
133,659,369,5,793
10,304,988,667,992
902,200,996,825,866
565,5,581,569,933
375,280,767,127,649
411,584,958,86,981
309,73,510,565,479
630,935,408,325,343
672,712,19,469,559
755,851,583,848,659
899,296,79,486,594
166,950,576,651,372
202,465,553,400,99
465,771,883,21,282
777,486,136,353,536
844,605,804,551,559
849,285,735,894,28
334,31,8,625,184
306,944,792,848,506
404,208,906,499,716
937,610,611,992,399
670,192,168,740,558
271,62,828,203,895
806,885,342,39,646
748,290,500,981,782
913,92,871,732,990
741,693,168,244,718
808,56,431,147,991
713,905,737,614,824
845,319,121,451,105
250,233,375,641,448
533,304,699,440,367
656,435,569,221,232
125,410,745,730,417
711,553,586,663,389
833,341,178,837,138
989,962,451,327,922
700,227,886,622,128
119,389,514,778,217
737,834,969,604,974
919,273,82,749,320
475,529,486,143,1
461,231,562,231,209
660,278,195,234,720
149,334,690,223,37
836,327,687,679,296
44,917,282,40,547
775,413,696,317,322
458,668,860,460,320
203,826,764,907,214
583,480,869,899,900
980,318,876,602,712
313,325,436,313,740
890,468,373,796,341
779,24,161,197,847
405,814,200,208,736
563,699,258,623,882
88,963,413,876,877
428,34,761,731,58
12,243,210,666,502
684,407,216,761,480
155,527,157,806,834
874,907,188,622,48
408,610,358,692,977
545,178,681,547,939
260,970,81,700,343
999,533,750,197,39
714,200,122,941,942
584,642,161,567,203
830,520,748,990,937
779,816,670,626,687
374,390,877,951,20
885,398,778,575,614
835,11,217,519,199
912,525,175,917,441
98,321,827,433,419
173,549,100,637,966
106,862,803,462,129
102,777,437,377,916
672,209,244,23,24
760,940,809,658,75
888,999,940,853,225
619,788,658,686,408
931,617,946,490,508
911,716,931,19,65
720,369,97,556,930
997,173,647,429,218
729,478,656,430,754
32,569,88,626,301
568,78,68,474,661
479,477,766,554,606
440,176,692,159,253
392,931,506,491,280
236,845,645,913,575
383,727,339,478,884
851,120,756,690,335
876,322,149,937,734
481,185,691,677,861
228,730,415,784,709
477,956,335,815,426
940,695,264,494,79
470,123,447,585,128
752,329,517,105,998
800,960,782,375,485
224,539,991,691,430
126,298,804,396,793
473,905,206,953,1000
518,167,682,533,905
489,651,46,574,632
497,174,816,390,611
439,540,210,771,149
181,942,351,130,683
20,790,32,687,127
585,857,435,614,776
619,700,170,656,141
475,636,760,734,625
200,270,866,298,89
487,161,132,865,329
655,223,840,385,54
656,272,765,985,788
620,688,391,111,22
248,411,30,676,424
915,356,592,368,893
117,810,463,660,790
972,411,40,833,84
60,600,200,853,26
744,120,360,678,825
121,811,785,960,7
25,683,712,109,386
878,890,312,989,805
400,543,513,358,36
452,126,101,452,122
632,770,957,430,312
751,613,849,978,771
720,850,246,143,1000
486,330,385,565,768
883,579,148,888,570
457,257,950,250,708
148,9,243,936,202
512,125,36,161,788
395,199,539,39,851
376,641,464,534,709
868,524,393,44,847
784,261,483,692,492
307,20,387,994,433
385,342,937,434,674
821,544,822,500,270
932,43,674,319,963
896,25,373,276,391
934,437,166,272,999
976,310,210,281,667
171,242,524,851,62
270,487,551,766,201
723,319,171,997,428
284,350,468,154,789
462,904,986,296,77
127,203,679,626,122
665,695,522,46,515
